"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN","TOBS","year","month","day"
"USC00046826","PETALUMA AIRPORT, CA US","2005-07-16",0,21.95,32.2,11.7,30.6,2005,7,16
"USC00046826","PETALUMA AIRPORT, CA US","2005-07-17",0,21.4,31.1,11.7,28.3,2005,7,17
"USC00046826","PETALUMA AIRPORT, CA US","2005-07-18",0,18.6,24.4,12.8,22.2,2005,7,18
"USC00046826","PETALUMA AIRPORT, CA US","2005-07-19",0,19.15,25,13.3,23.3,2005,7,19
"USC00046826","PETALUMA AIRPORT, CA US","2005-07-20",0,19.15,26.1,12.2,25.6,2005,7,20
"USC00046826","PETALUMA AIRPORT, CA US","2005-07-21",0,18.3,23.3,13.3,22.2,2005,7,21
"USC00046826","PETALUMA AIRPORT, CA US","2005-07-22",0,20.6,25.6,15.6,24.4,2005,7,22
"USC00046826","PETALUMA AIRPORT, CA US","2005-07-23",0,23.9,36.1,11.7,33.9,2005,7,23
"USC00046826","PETALUMA AIRPORT, CA US","2005-07-24",0,23.9,36.1,11.7,28.3,2005,7,24
"USC00046826","PETALUMA AIRPORT, CA US","2005-07-25",0,20,28.9,11.1,26.1,2005,7,25
"USC00046826","PETALUMA AIRPORT, CA US","2005-07-26",0,19.45,27.8,11.1,16.7,2005,7,26
"USC00046826","PETALUMA AIRPORT, CA US","2005-07-27",0,19.2,26.7,11.7,23.9,2005,7,27
"USC00046826","PETALUMA AIRPORT, CA US","2005-07-28",0,17.5,23.3,11.7,22.8,2005,7,28
"USC00046826","PETALUMA AIRPORT, CA US","2005-07-29",0,19.2,25.6,12.8,24.4,2005,7,29
"USC00046826","PETALUMA AIRPORT, CA US","2005-07-30",0,19.45,26.7,12.2,23.9,2005,7,30
"USC00046826","PETALUMA AIRPORT, CA US","2005-07-31",0,18.9,26.7,11.1,25.6,2005,7,31
"USC00046826","PETALUMA AIRPORT, CA US","2005-08-01",0,21.4,31.1,11.7,28.3,2005,8,1
"USC00046826","PETALUMA AIRPORT, CA US","2005-08-02",0,19.75,28.9,10.6,23.9,2005,8,2
"USC00046826","PETALUMA AIRPORT, CA US","2005-08-03",0,20.55,29.4,11.7,25.6,2005,8,3
"USC00046826","PETALUMA AIRPORT, CA US","2005-08-04",0,20,27.2,12.8,26.1,2005,8,4
"USC00046826","PETALUMA AIRPORT, CA US","2005-08-05",0,20,29.4,10.6,27.2,2005,8,5
"USC00046826","PETALUMA AIRPORT, CA US","2005-08-06",0,20,28.9,11.1,25,2005,8,6
"USC00046826","PETALUMA AIRPORT, CA US","2005-08-07",0,20,28.9,11.1,24.4,2005,8,7
"USC00046826","PETALUMA AIRPORT, CA US","2005-08-08",0,17.2,23.3,11.1,21.7,2005,8,8
"USC00046826","PETALUMA AIRPORT, CA US","2005-08-09",0,17.5,24.4,10.6,20.6,2005,8,9
"USC00046826","PETALUMA AIRPORT, CA US","2005-08-10",0,18.9,27.2,10.6,25,2005,8,10
"USC00046826","PETALUMA AIRPORT, CA US","2005-08-11",0,20.3,30,10.6,29.4,2005,8,11
"USC00046826","PETALUMA AIRPORT, CA US","2005-08-12",0,20.3,30,10.6,30,2005,8,12
"USC00046826","PETALUMA AIRPORT, CA US","2005-08-13",0,16.7,21.7,11.7,19.4,2005,8,13
"USC00046826","PETALUMA AIRPORT, CA US","2005-08-14",0,17.5,23.3,11.7,21.7,2005,8,14
"USC00046826","PETALUMA AIRPORT, CA US","2005-08-15",0,17.5,23.3,11.7,23.3,2005,8,15
"USC00046826","PETALUMA AIRPORT, CA US","2005-08-16",0,20.55,28.9,12.2,27.8,2005,8,16
"USC00046826","PETALUMA AIRPORT, CA US","2005-08-17",0,18.9,26.1,11.7,23.3,2005,8,17
"USC00046826","PETALUMA AIRPORT, CA US","2005-08-18",0,16.4,20.6,12.2,19.4,2005,8,18
"USC00046826","PETALUMA AIRPORT, CA US","2005-08-19",0,15.55,18.9,12.2,18.3,2005,8,19
"USC00046826","PETALUMA AIRPORT, CA US","2005-08-20",0.3,16.7,21.7,11.7,21.7,2005,8,20
"USC00046826","PETALUMA AIRPORT, CA US","2005-08-21",0,17.5,23.3,11.7,22.8,2005,8,21
"USC00046826","PETALUMA AIRPORT, CA US","2005-08-22",0,19.2,27.8,10.6,24.4,2005,8,22
"USC00046826","PETALUMA AIRPORT, CA US","2005-08-23",0,19.15,28.9,9.4,27.2,2005,8,23
"USC00046826","PETALUMA AIRPORT, CA US","2005-08-24",0,17.8,26.7,8.9,26.1,2005,8,24
"USC00046826","PETALUMA AIRPORT, CA US","2005-08-25",0,19.2,25.6,12.8,25.6,2005,8,25
"USC00046826","PETALUMA AIRPORT, CA US","2005-08-26",0,18.9,26.7,11.1,25.6,2005,8,26
"USC00046826","PETALUMA AIRPORT, CA US","2005-08-27",0,20.85,31.7,10,31.1,2005,8,27
"USC00046826","PETALUMA AIRPORT, CA US","2005-08-28",0,20.85,31.7,10,27.2,2005,8,28
"USC00046826","PETALUMA AIRPORT, CA US","2005-08-29",0,19.7,28.3,11.1,27.8,2005,8,29
"USC00046826","PETALUMA AIRPORT, CA US","2005-08-30",0,21.65,33.3,10,31.7,2005,8,30
"USC00046826","PETALUMA AIRPORT, CA US","2005-08-31",0,23.1,35.6,10.6,31.7,2005,8,31
"USC00046826","PETALUMA AIRPORT, CA US","2005-09-01",0,18.6,25,12.2,23.3,2005,9,1
"USC00046826","PETALUMA AIRPORT, CA US","2005-09-02",0,16.95,23.3,10.6,21.7,2005,9,2
"USC00046826","PETALUMA AIRPORT, CA US","2005-09-03",0,16.4,22.2,10.6,20.6,2005,9,3
"USC00046826","PETALUMA AIRPORT, CA US","2005-09-04",0,18.3,24.4,12.2,21.7,2005,9,4
"USC00046826","PETALUMA AIRPORT, CA US","2005-09-05",0,18.6,28.3,8.9,27.8,2005,9,5
"USC00046826","PETALUMA AIRPORT, CA US","2005-09-06",0,16.7,25.6,7.8,18.3,2005,9,6
"USC00046826","PETALUMA AIRPORT, CA US","2005-09-07",0,17.2,23.3,11.1,20,2005,9,7
"USC00046826","PETALUMA AIRPORT, CA US","2005-09-08",0,17.5,22.2,12.8,21.7,2005,9,8
"USC00046826","PETALUMA AIRPORT, CA US","2005-09-09",0,15,16.7,13.3,16.1,2005,9,9
"USC00046826","PETALUMA AIRPORT, CA US","2005-09-10",0,16.1,23.9,8.3,22.8,2005,9,10
"USC00046826","PETALUMA AIRPORT, CA US","2005-09-11",0,15.85,23.9,7.8,21.7,2005,9,11
"USC00046826","PETALUMA AIRPORT, CA US","2005-09-12",0,14.7,19.4,10,18.3,2005,9,12
"USC00046826","PETALUMA AIRPORT, CA US","2005-09-13",0,14.75,18.9,10.6,17.2,2005,9,13
"USC00046826","PETALUMA AIRPORT, CA US","2005-09-14",0,15,19.4,10.6,18.9,2005,9,14
"USC00046826","PETALUMA AIRPORT, CA US","2005-09-15",0,15.6,20.6,10.6,12.8,2005,9,15
"USC00046826","PETALUMA AIRPORT, CA US","2005-09-16",0,16.65,22.2,11.1,21.7,2005,9,16
"USC00046826","PETALUMA AIRPORT, CA US","2005-09-17",0,16.95,22.8,11.1,18.9,2005,9,17
"USC00046826","PETALUMA AIRPORT, CA US","2005-09-18",0,17.2,26.1,8.3,22.8,2005,9,18
"USC00046826","PETALUMA AIRPORT, CA US","2005-09-19",0,19.15,31.1,7.2,31.1,2005,9,19
"USC00046826","PETALUMA AIRPORT, CA US","2005-09-20",0,16.4,22.8,10,20.6,2005,9,20
"USC00046826","PETALUMA AIRPORT, CA US","2005-09-21",0,19.45,26.7,12.2,24.4,2005,9,21
"USC00046826","PETALUMA AIRPORT, CA US","2005-09-22",0,16.9,24.4,9.4,23.3,2005,9,22
"USC00046826","PETALUMA AIRPORT, CA US","2005-09-23",0,15,20.6,9.4,18.9,2005,9,23
"USC00046826","PETALUMA AIRPORT, CA US","2005-09-24",0,15.55,24.4,6.7,23.3,2005,9,24
"USC00046826","PETALUMA AIRPORT, CA US","2005-09-25",0,16.95,28.3,5.6,27.2,2005,9,25
"USC00046826","PETALUMA AIRPORT, CA US","2005-09-26",0,18.6,27.2,10,23.3,2005,9,26
"USC00046826","PETALUMA AIRPORT, CA US","2005-09-27",0,18.35,25,11.7,21.7,2005,9,27
"USC00046826","PETALUMA AIRPORT, CA US","2005-09-28",0,20.55,32.8,8.3,29.4,2005,9,28
"USC00046826","PETALUMA AIRPORT, CA US","2005-09-29",0,20,32.2,7.8,28.3,2005,9,29
"USC00046826","PETALUMA AIRPORT, CA US","2005-09-30",0,20.55,32.8,8.3,30.6,2005,9,30
"USC00046826","PETALUMA AIRPORT, CA US","2006-03-01",0.3,8.9,15,2.8,12.8,2006,3,1
"USC00046826","PETALUMA AIRPORT, CA US","2006-03-02",10.2,9.15,13.9,4.4,13.3,2006,3,2
"USC00046826","PETALUMA AIRPORT, CA US","2006-03-03",15.2,9.15,13.3,5,10.6,2006,3,3
"USC00046826","PETALUMA AIRPORT, CA US","2006-03-04",0.5,6.95,12.8,1.1,11.7,2006,3,4
"USC00046826","PETALUMA AIRPORT, CA US","2006-03-05",15,10.3,11.7,8.9,10,2006,3,5
"USC00046826","PETALUMA AIRPORT, CA US","2006-03-06",36.1,9.15,12.2,6.1,11.1,2006,3,6
"USC00046826","PETALUMA AIRPORT, CA US","2006-03-07",8.4,10,12.8,7.2,12.8,2006,3,7
"USC00046826","PETALUMA AIRPORT, CA US","2006-03-08",0,8.9,15,2.8,11.1,2006,3,8
"USC00046826","PETALUMA AIRPORT, CA US","2006-03-09",0.5,9.2,12.8,5.6,10.6,2006,3,9
"USC00046826","PETALUMA AIRPORT, CA US","2006-03-10",4.6,4.45,8.9,0,7.8,2006,3,10
"USC00046826","PETALUMA AIRPORT, CA US","2006-03-11",1.8,5,10.6,-0.6,10,2006,3,11
"USC00046826","PETALUMA AIRPORT, CA US","2006-03-12",8.4,6.4,10,2.8,8.3,2006,3,12
"USC00046826","PETALUMA AIRPORT, CA US","2006-03-13",4.3,5.85,11.7,0,10.6,2006,3,13
"USC00046826","PETALUMA AIRPORT, CA US","2006-03-14",17.8,9.45,13.3,5.6,13.3,2006,3,14
"USC00046826","PETALUMA AIRPORT, CA US","2006-03-15",1,10,14.4,5.6,13.3,2006,3,15
"USC00046826","PETALUMA AIRPORT, CA US","2006-03-16",7.9,10.8,13.3,8.3,12.2,2006,3,16
"USC00046826","PETALUMA AIRPORT, CA US","2006-03-17",3.6,10.55,15,6.1,13.9,2006,3,17
"USC00046826","PETALUMA AIRPORT, CA US","2006-03-18",0,10,15.6,4.4,15.6,2006,3,18
"USC00046826","PETALUMA AIRPORT, CA US","2006-03-19",0.5,8.9,11.7,6.1,NA,2006,3,19
"USC00046826","PETALUMA AIRPORT, CA US","2006-03-20",8.1,9.7,16.1,3.3,11.7,2006,3,20
"USC00046826","PETALUMA AIRPORT, CA US","2006-03-21",1.3,8.6,12.8,4.4,12.8,2006,3,21
"USC00046826","PETALUMA AIRPORT, CA US","2006-03-22",0,8.6,15,2.2,14.4,2006,3,22
"USC00046826","PETALUMA AIRPORT, CA US","2006-03-23",0,11.65,18.9,4.4,16.1,2006,3,23
"USC00046826","PETALUMA AIRPORT, CA US","2006-03-24",5.3,12.5,14.4,10.6,14.4,2006,3,24
"USC00046826","PETALUMA AIRPORT, CA US","2006-03-25",11.7,12.2,15,9.4,12.2,2006,3,25
"USC00046826","PETALUMA AIRPORT, CA US","2006-03-26",0,10,17.8,2.2,15.6,2006,3,26
"USC00046826","PETALUMA AIRPORT, CA US","2006-03-27",3.3,9.15,15,3.3,8.9,2006,3,27
"USC00046826","PETALUMA AIRPORT, CA US","2006-03-28",4.3,10.8,13.3,8.3,12.8,2006,3,28
"USC00046826","PETALUMA AIRPORT, CA US","2006-03-29",19.1,9.7,13.3,6.1,12.8,2006,3,29
"USC00046826","PETALUMA AIRPORT, CA US","2006-03-30",2,11.4,13.9,8.9,11.7,2006,3,30
"USC00046826","PETALUMA AIRPORT, CA US","2006-03-31",14.2,11.1,13.9,8.3,9.4,2006,3,31
"USC00046826","PETALUMA AIRPORT, CA US","2006-04-01",3.6,10.25,16.1,4.4,14.4,2006,4,1
"USC00046826","PETALUMA AIRPORT, CA US","2006-04-02",0.5,10.55,13.3,7.8,12.2,2006,4,2
"USC00046826","PETALUMA AIRPORT, CA US","2006-04-03",14,12.5,15.6,9.4,15.6,2006,4,3
"USC00046826","PETALUMA AIRPORT, CA US","2006-04-04",8.9,9.2,12.8,5.6,11.7,2006,4,4
"USC00046826","PETALUMA AIRPORT, CA US","2006-04-05",21.3,11.4,15,7.8,14.4,2006,4,5
"USC00046826","PETALUMA AIRPORT, CA US","2006-04-06",0,10.25,14.4,6.1,14.4,2006,4,6
"USC00046826","PETALUMA AIRPORT, CA US","2006-04-07",0,11.15,15.6,6.7,11.7,2006,4,7
"USC00046826","PETALUMA AIRPORT, CA US","2006-04-08",8.9,12.5,17.2,7.8,16.7,2006,4,8
"USC00046826","PETALUMA AIRPORT, CA US","2006-04-09",0.5,13.05,17.2,8.9,15.6,2006,4,9
"USC00046826","PETALUMA AIRPORT, CA US","2006-04-10",4.3,11.7,15.6,7.8,13.9,2006,4,10
"USC00046826","PETALUMA AIRPORT, CA US","2006-04-11",19.1,10.55,11.7,9.4,11.7,2006,4,11
"USC00046826","PETALUMA AIRPORT, CA US","2006-04-12",41.1,12.2,14.4,10,13.9,2006,4,12
"USC00046826","PETALUMA AIRPORT, CA US","2006-04-13",0,16.4,22.2,10.6,21.1,2006,4,13
"USC00046826","PETALUMA AIRPORT, CA US","2006-04-14",0,15,18.9,11.1,16.7,2006,4,14
"USC00046826","PETALUMA AIRPORT, CA US","2006-04-15",1,13.3,17.2,9.4,13.9,2006,4,15
"USC00046826","PETALUMA AIRPORT, CA US","2006-04-16",1.3,11.65,15,8.3,13.9,2006,4,16
"USC00046826","PETALUMA AIRPORT, CA US","2006-04-17",2.3,9.45,16.1,2.8,16.1,2006,4,17
"USC00046826","PETALUMA AIRPORT, CA US","2006-04-18",0,11.9,19.4,4.4,18.9,2006,4,18
"USC00046826","PETALUMA AIRPORT, CA US","2006-04-19",0,12.75,21.1,4.4,19.4,2006,4,19
"USC00046826","PETALUMA AIRPORT, CA US","2006-04-20",0,13.35,20,6.7,16.7,2006,4,20
"USC00046826","PETALUMA AIRPORT, CA US","2006-04-21",0,13.05,20,6.1,18.3,2006,4,21
"USC00046826","PETALUMA AIRPORT, CA US","2006-04-22",0,14.2,17.8,10.6,16.7,2006,4,22
"USC00046826","PETALUMA AIRPORT, CA US","2006-04-23",0,14.45,18.3,10.6,17.8,2006,4,23
"USC00046826","PETALUMA AIRPORT, CA US","2006-04-24",0,13.9,16.7,11.1,13.3,2006,4,24
"USC00046826","PETALUMA AIRPORT, CA US","2006-04-25",0,11.95,16.1,7.8,15.6,2006,4,25
"USC00046826","PETALUMA AIRPORT, CA US","2006-04-26",0,14.45,21.7,7.2,21.1,2006,4,26
"USC00046826","PETALUMA AIRPORT, CA US","2006-04-27",0,17.8,26.7,8.9,23.9,2006,4,27
"USC00046826","PETALUMA AIRPORT, CA US","2006-04-28",0,15.55,21.1,10,13.9,2006,4,28
"USC00046826","PETALUMA AIRPORT, CA US","2006-04-29",0,15.6,20.6,10.6,20,2006,4,29
"USC00046826","PETALUMA AIRPORT, CA US","2006-04-30",0,17.75,26.1,9.4,23.9,2006,4,30
"USC00046826","PETALUMA AIRPORT, CA US","2006-05-01",0,16.1,25,7.2,23.9,2006,5,1
"USC00046826","PETALUMA AIRPORT, CA US","2006-05-02",0,16.15,25.6,6.7,24.4,2006,5,2
"USC00046826","PETALUMA AIRPORT, CA US","2006-05-03",0,12.8,18.9,6.7,18.3,2006,5,3
"USC00046826","PETALUMA AIRPORT, CA US","2006-05-04",0,13.9,20,7.8,19.4,2006,5,4
"USC00046826","PETALUMA AIRPORT, CA US","2006-05-05",0,12.5,15.6,9.4,14.4,2006,5,5
"USC00046826","PETALUMA AIRPORT, CA US","2006-05-06",0,13.35,18.9,7.8,18.9,2006,5,6
"USC00046826","PETALUMA AIRPORT, CA US","2006-05-07",0,15.25,23.3,7.2,21.1,2006,5,7
"USC00046826","PETALUMA AIRPORT, CA US","2006-05-08",0,15,21.7,8.3,21.7,2006,5,8
"USC00046826","PETALUMA AIRPORT, CA US","2006-05-09",0,16.4,26.1,6.7,22.8,2006,5,9
"USC00046826","PETALUMA AIRPORT, CA US","2006-05-10",0,18.3,29.4,7.2,26.7,2006,5,10
"USC00046826","PETALUMA AIRPORT, CA US","2006-05-11",0,16.4,25,7.8,19.4,2006,5,11
"USC00046826","PETALUMA AIRPORT, CA US","2006-05-12",0,16.7,25.6,7.8,23.9,2006,5,12
"USC00046826","PETALUMA AIRPORT, CA US","2006-05-13",0,16.4,25.6,7.2,17.8,2006,5,13
"USC00046826","PETALUMA AIRPORT, CA US","2006-05-14",0,20,32.2,7.8,30.6,2006,5,14
"USC00046826","PETALUMA AIRPORT, CA US","2006-05-15",0,21.95,28.9,15,23.3,2006,5,15
"USC00046826","PETALUMA AIRPORT, CA US","2006-05-16",0,16.4,22.8,10,21.7,2006,5,16
"USC00046826","PETALUMA AIRPORT, CA US","2006-05-17",0,15.85,21.7,10,19.4,2006,5,17
"USC00046826","PETALUMA AIRPORT, CA US","2006-05-18",0,14.4,19.4,9.4,19.4,2006,5,18
"USC00046826","PETALUMA AIRPORT, CA US","2006-05-19",1.8,11.65,13.3,10,12.8,2006,5,19
"USC00046826","PETALUMA AIRPORT, CA US","2006-05-20",2,15.25,21.1,9.4,20.6,2006,5,20
"USC00046826","PETALUMA AIRPORT, CA US","2006-05-21",2,17.5,21.7,13.3,15,2006,5,21
"USC00046826","PETALUMA AIRPORT, CA US","2006-05-22",1.3,14.45,18.9,10,17.8,2006,5,22
"USC00046826","PETALUMA AIRPORT, CA US","2006-05-23",0.3,17.5,21.1,13.9,20,2006,5,23
"USC00046826","PETALUMA AIRPORT, CA US","2006-05-24",0.8,17.8,21.7,13.9,20.6,2006,5,24
"USC00046826","PETALUMA AIRPORT, CA US","2006-05-25",0,14.75,20.6,8.9,18.9,2006,5,25
"USC00046826","PETALUMA AIRPORT, CA US","2006-05-26",0,14.7,19.4,10,17.8,2006,5,26
"USC00046826","PETALUMA AIRPORT, CA US","2006-05-27",0,12.8,18.9,6.7,18.3,2006,5,27
"USC00046826","PETALUMA AIRPORT, CA US","2006-05-28",0,13.9,21.1,6.7,19.4,2006,5,28
"USC00046826","PETALUMA AIRPORT, CA US","2006-05-29",0,13.85,23.3,4.4,22.2,2006,5,29
"USC00046826","PETALUMA AIRPORT, CA US","2006-05-30",0,15.25,23.3,7.2,22.2,2006,5,30
"USC00046826","PETALUMA AIRPORT, CA US","2006-05-31",0,14.7,22.2,7.2,18.9,2006,5,31
"USC00046826","PETALUMA AIRPORT, CA US","2006-06-01",0,17.5,23.3,11.7,22.8,2006,6,1
"USC00046826","PETALUMA AIRPORT, CA US","2006-06-02",0,18.05,24.4,11.7,22.8,2006,6,2
"USC00046826","PETALUMA AIRPORT, CA US","2006-06-03",0,19.75,27.8,11.7,27.2,2006,6,3
"USC00046826","PETALUMA AIRPORT, CA US","2006-06-04",0,20.8,27.2,14.4,21.7,2006,6,4
"USC00046826","PETALUMA AIRPORT, CA US","2006-06-05",0,16.4,22.8,10,21.7,2006,6,5
"USC00046826","PETALUMA AIRPORT, CA US","2006-06-06",0,18.05,26.7,9.4,24.4,2006,6,6
"USC00046826","PETALUMA AIRPORT, CA US","2006-06-07",0,18.05,26.7,9.4,23.9,2006,6,7
"USC00046826","PETALUMA AIRPORT, CA US","2006-06-08",0,16.65,24.4,8.9,23.9,2006,6,8
"USC00046826","PETALUMA AIRPORT, CA US","2006-06-09",0,17.25,25.6,8.9,22.2,2006,6,9
"USC00046826","PETALUMA AIRPORT, CA US","2006-06-10",0,16.1,23.3,8.9,17.2,2006,6,10
"USC00046826","PETALUMA AIRPORT, CA US","2006-06-11",0,16.15,20.6,11.7,16.7,2006,6,11
"USC00046826","PETALUMA AIRPORT, CA US","2006-06-12",0,16.1,19.4,12.8,18.9,2006,6,12
"USC00046826","PETALUMA AIRPORT, CA US","2006-06-13",0,16.7,21.7,11.7,19.4,2006,6,13
"USC00046826","PETALUMA AIRPORT, CA US","2006-06-14",0,15.55,21.7,9.4,19.4,2006,6,14
"USC00046826","PETALUMA AIRPORT, CA US","2006-06-15",0,18.35,26.1,10.6,25.6,2006,6,15
"USC00046826","PETALUMA AIRPORT, CA US","2006-06-16",0,23.9,33.9,13.9,32.8,2006,6,16
"USC00046826","PETALUMA AIRPORT, CA US","2006-06-17",0,22.25,32.8,11.7,31.1,2006,6,17
"USC00046826","PETALUMA AIRPORT, CA US","2006-06-18",0,20.55,31.1,10,25.6,2006,6,18
"USC00046826","PETALUMA AIRPORT, CA US","2006-06-19",0,17.8,26.7,8.9,26.1,2006,6,19
"USC00046826","PETALUMA AIRPORT, CA US","2006-06-20",0,19.45,30,8.9,30,2006,6,20
"USC00046826","PETALUMA AIRPORT, CA US","2006-06-21",0,23.3,34.4,12.2,33.3,2006,6,21
"USC00046826","PETALUMA AIRPORT, CA US","2006-06-22",0,24.7,37.2,12.2,36.1,2006,6,22
"USC00046826","PETALUMA AIRPORT, CA US","2006-06-23",0,23.6,35,12.2,25,2006,6,23
"USC00046826","PETALUMA AIRPORT, CA US","2006-06-24",0,23.35,33.9,12.8,25.6,2006,6,24
"USC00046826","PETALUMA AIRPORT, CA US","2006-06-25",0,19.75,26.7,12.8,26.1,2006,6,25
"USC00046826","PETALUMA AIRPORT, CA US","2006-06-26",0,21.4,30,12.8,28.3,2006,6,26
"USC00046826","PETALUMA AIRPORT, CA US","2006-06-27",0,18.6,24.4,12.8,22.8,2006,6,27
"USC00046826","PETALUMA AIRPORT, CA US","2006-06-28",0,19.7,25,14.4,23.3,2006,6,28
"USC00046826","PETALUMA AIRPORT, CA US","2006-06-29",0,19.45,25.6,13.3,25.6,2006,6,29
"USC00046826","PETALUMA AIRPORT, CA US","2006-06-30",0,17.5,21.7,13.3,21.7,2006,6,30
"USC00046826","PETALUMA AIRPORT, CA US","2006-07-01",0,19.75,27.8,11.7,23.3,2006,7,1
"USC00046826","PETALUMA AIRPORT, CA US","2006-07-02",0,17.5,24.4,10.6,23.9,2006,7,2
"USC00046826","PETALUMA AIRPORT, CA US","2006-07-03",0,17.8,25,10.6,22.8,2006,7,3
"USC00046826","PETALUMA AIRPORT, CA US","2006-07-04",0,17.25,23.9,10.6,23.9,2006,7,4
"USC00046826","PETALUMA AIRPORT, CA US","2006-07-05",0,16.65,23.9,9.4,22.2,2006,7,5
"USC00046826","PETALUMA AIRPORT, CA US","2006-07-06",0,17.2,25,9.4,25,2006,7,6
"USC00046826","PETALUMA AIRPORT, CA US","2006-07-07",0,20.25,31.1,9.4,30,2006,7,7
"USC00046826","PETALUMA AIRPORT, CA US","2006-07-08",0,23.35,35.6,11.1,28.3,2006,7,8
"USC00046826","PETALUMA AIRPORT, CA US","2006-07-09",0,21.65,32.2,11.1,30.6,2006,7,9
"USC00046826","PETALUMA AIRPORT, CA US","2006-07-10",0,21.4,30.6,12.2,23.3,2006,7,10
"USC00046826","PETALUMA AIRPORT, CA US","2006-07-11",0,16.65,22.2,11.1,21.7,2006,7,11
"USC00046826","PETALUMA AIRPORT, CA US","2006-07-12",0,16.95,23.3,10.6,22.2,2006,7,12
"USC00046826","PETALUMA AIRPORT, CA US","2006-07-13",0,21.65,31.1,12.2,28.9,2006,7,13
"USC00046826","PETALUMA AIRPORT, CA US","2006-07-14",0,19.45,27.8,11.1,25,2006,7,14
"USC00046826","PETALUMA AIRPORT, CA US","2006-07-15",0,19.575,NA,NA,NA,2006,7,15
"USC00046826","PETALUMA AIRPORT, CA US","2006-07-16",0,19.7,28.3,11.1,27.8,2006,7,16
"USC00046826","PETALUMA AIRPORT, CA US","2006-07-17",0,23.05,35,11.1,31.7,2006,7,17
"USC00046826","PETALUMA AIRPORT, CA US","2006-07-18",0,23.9,36.7,11.1,33.3,2006,7,18
"USC00046826","PETALUMA AIRPORT, CA US","2006-07-19",0,23.6,33.9,13.3,30.6,2006,7,19
"USC00046826","PETALUMA AIRPORT, CA US","2006-07-20",0,23.35,31.7,15,30.6,2006,7,20
"USC00046826","PETALUMA AIRPORT, CA US","2006-07-21",0,23.85,34.4,13.3,29.4,2006,7,21
"USC00046826","PETALUMA AIRPORT, CA US","2006-07-22",0,24.7,36.1,13.3,32.8,2006,7,22
"USC00046826","PETALUMA AIRPORT, CA US","2006-07-23",0,29.15,41.1,17.2,40,2006,7,23
"USC00046826","PETALUMA AIRPORT, CA US","2006-07-24",0,25.85,37.8,13.9,32.8,2006,7,24
"USC00046826","PETALUMA AIRPORT, CA US","2006-07-25",0,24.7,36.1,13.3,32.2,2006,7,25
"USC00046826","PETALUMA AIRPORT, CA US","2006-07-26",0,21.95,30.6,13.3,28.3,2006,7,26
"USC00046826","PETALUMA AIRPORT, CA US","2006-07-27",0,18.9,25,12.8,24.4,2006,7,27
"USC00046826","PETALUMA AIRPORT, CA US","2006-07-28",0,19.7,26.1,13.3,25.6,2006,7,28
"USC00046826","PETALUMA AIRPORT, CA US","2006-07-29",0,20,26.1,13.9,26.1,2006,7,29
"USC00046826","PETALUMA AIRPORT, CA US","2006-07-30",0,19.45,28.3,10.6,26.7,2006,7,30
"USC00046826","PETALUMA AIRPORT, CA US","2006-07-31",0,19.45,28.3,10.6,22.2,2006,7,31
"USC00046826","PETALUMA AIRPORT, CA US","2006-08-01",0,19.15,28.3,10,25.6,2006,8,1
"USC00046826","PETALUMA AIRPORT, CA US","2006-08-02",0,18.35,26.7,10,26.1,2006,8,2
"USC00046826","PETALUMA AIRPORT, CA US","2006-08-03",0,18.65,26.7,10.6,24.4,2006,8,3
"USC00046826","PETALUMA AIRPORT, CA US","2006-08-04",0,18.9,26.1,11.7,25.6,2006,8,4
"USC00046826","PETALUMA AIRPORT, CA US","2006-08-05",0,18.65,25.6,11.7,23.3,2006,8,5
"USC00046826","PETALUMA AIRPORT, CA US","2006-08-06",0,18.05,24.4,11.7,20.6,2006,8,6
"USC00046826","PETALUMA AIRPORT, CA US","2006-08-07",0,17.5,22.2,12.8,20.6,2006,8,7
"USC00046826","PETALUMA AIRPORT, CA US","2006-08-08",0,21.65,28.9,14.4,27.8,2006,8,8
"USC00046826","PETALUMA AIRPORT, CA US","2006-08-09",0,24.2,35.6,12.8,33.3,2006,8,9
"USC00046826","PETALUMA AIRPORT, CA US","2006-08-10",0,21.7,30.6,12.8,27.2,2006,8,10
"USC00046826","PETALUMA AIRPORT, CA US","2006-08-11",0,17.8,25.6,10,23.3,2006,8,11
"USC00046826","PETALUMA AIRPORT, CA US","2006-08-12",0,18.1,25.6,10.6,22.8,2006,8,12
"USC00046826","PETALUMA AIRPORT, CA US","2006-08-13",0,19.45,26.7,12.2,26.1,2006,8,13
"USC00046826","PETALUMA AIRPORT, CA US","2006-08-14",0,18.05,23.3,12.8,22.8,2006,8,14
"USC00046826","PETALUMA AIRPORT, CA US","2006-08-15",0,17.5,23.3,11.7,21.7,2006,8,15
"USC00046826","PETALUMA AIRPORT, CA US","2006-08-16",0,16.95,23.3,10.6,23.3,2006,8,16
"USC00046826","PETALUMA AIRPORT, CA US","2006-08-17",0,18.05,26.7,9.4,23.3,2006,8,17
"USC00046826","PETALUMA AIRPORT, CA US","2006-08-18",0,18.05,26.7,9.4,25,2006,8,18
"USC00046826","PETALUMA AIRPORT, CA US","2006-08-19",0,18.9,26.7,11.1,21.1,2006,8,19
"USC00046826","PETALUMA AIRPORT, CA US","2006-08-20",0,16.7,21.7,11.7,20.6,2006,8,20
