"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN","TOBS","year","month","day"
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-07-04",0,16.65,21.1,12.2,NA,2005,7,4
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-07-05",0,16.4,20.6,12.2,NA,2005,7,5
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-07-06",0,16.65,21.1,12.2,NA,2005,7,6
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-07-07",0,15.8,19.4,12.2,NA,2005,7,7
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-07-08",0,16.95,22.2,11.7,NA,2005,7,8
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-07-09",0,16.7,20.6,12.8,NA,2005,7,9
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-07-10",0,17.8,22.8,12.8,NA,2005,7,10
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-07-11",0,17.8,23.9,11.7,NA,2005,7,11
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-07-12",0,18.65,25.6,11.7,NA,2005,7,12
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-07-13",0,17.2,23.3,11.1,NA,2005,7,13
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-07-14",0,16.65,22.2,11.1,NA,2005,7,14
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-07-15",0,16.65,22.2,11.1,NA,2005,7,15
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-07-16",0,18.3,24.4,12.2,NA,2005,7,16
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-07-17",0,18.6,24.4,12.8,NA,2005,7,17
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-07-18",0,16.4,21.1,11.7,NA,2005,7,18
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-07-19",0,17.5,22.2,12.8,NA,2005,7,19
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-07-20",0,17.8,22.8,12.8,NA,2005,7,20
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-07-21",0,18.05,22.8,13.3,NA,2005,7,21
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-07-22",0,18.05,23.9,12.2,NA,2005,7,22
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-07-23",0,20,28.3,11.7,NA,2005,7,23
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-07-24",0,18.35,26.1,10.6,NA,2005,7,24
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-07-25",0,16.65,22.2,11.1,NA,2005,7,25
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-07-26",0,16.65,21.1,12.2,NA,2005,7,26
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-07-27",0,17.2,22.2,12.2,NA,2005,7,27
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-07-28",0,17.25,21.7,12.8,NA,2005,7,28
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-07-29",0,17.8,22.8,12.8,NA,2005,7,29
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-07-30",0,16.95,21.7,12.2,NA,2005,7,30
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-07-31",0,16.95,22.2,11.7,NA,2005,7,31
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-08-01",0,17.5,22.2,12.8,NA,2005,8,1
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-08-02",0,17.8,22.8,12.8,NA,2005,8,2
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-08-03",0,17.25,22.8,11.7,NA,2005,8,3
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-08-04",0,16.95,21.7,12.2,NA,2005,8,4
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-08-05",0,17.5,22.8,12.2,NA,2005,8,5
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-08-06",0,19.15,25,13.3,NA,2005,8,6
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-08-07",0,18.05,23.9,12.2,NA,2005,8,7
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-08-08",0,18.6,23.9,13.3,NA,2005,8,8
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-08-09",0,18.3,23.3,13.3,NA,2005,8,9
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-08-10",0,18.3,23.3,13.3,NA,2005,8,10
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-08-11",0,17.25,21.7,12.8,NA,2005,8,11
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-08-12",0,16.65,22.2,11.1,NA,2005,8,12
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-08-13",0,16.1,19.4,12.8,NA,2005,8,13
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-08-14",0,18.05,23.3,12.8,NA,2005,8,14
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-08-15",0,16.7,21.7,11.7,NA,2005,8,15
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-08-16",0,18.6,23.3,13.9,NA,2005,8,16
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-08-17",0,18.05,22.2,13.9,NA,2005,8,17
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-08-18",0,17.5,21.7,13.3,NA,2005,8,18
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-08-19",0,17.75,22.2,13.3,NA,2005,8,19
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-08-20",0,17.5,21.7,13.3,NA,2005,8,20
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-08-21",0,16.4,21.7,11.1,NA,2005,8,21
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-08-22",0,16.1,21.1,11.1,NA,2005,8,22
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-08-23",0,16.95,22.2,11.7,NA,2005,8,23
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-08-24",0,16.4,21.1,11.7,NA,2005,8,24
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-08-25",0,16.7,22.8,10.6,NA,2005,8,25
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-08-26",0,20.55,28.3,12.8,NA,2005,8,26
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-08-27",0,18.35,23.9,12.8,NA,2005,8,27
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-08-28",0,18.05,23.3,12.8,NA,2005,8,28
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-08-29",0,16.95,23.3,10.6,NA,2005,8,29
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-08-30",0,18.05,27.8,8.3,NA,2005,8,30
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-08-31",0,16.65,23.3,10,NA,2005,8,31
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-09-01",0,16.95,21.1,12.8,NA,2005,9,1
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-09-02",0,16.4,20.6,12.2,NA,2005,9,2
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-09-03",0,16.4,20.6,12.2,NA,2005,9,3
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-09-04",0,15.85,21.1,10.6,NA,2005,9,4
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-09-05",0,16.35,23.3,9.4,NA,2005,9,5
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-09-06",0,15.85,22.8,8.9,NA,2005,9,6
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-09-07",0,15.3,18.9,11.7,NA,2005,9,7
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-09-08",0,16.4,21.1,11.7,NA,2005,9,8
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-09-09",0,18.35,22.8,13.9,NA,2005,9,9
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-09-10",0,16.4,21.1,11.7,NA,2005,9,10
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-09-11",0,14.7,21.1,8.3,NA,2005,9,11
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-09-12",0,15.8,22.2,9.4,NA,2005,9,12
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-09-13",0,14.15,18.3,10,NA,2005,9,13
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-09-14",0,14.7,19.4,10,NA,2005,9,14
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-09-15",0,15,19.4,10.6,NA,2005,9,15
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-09-16",0,14.45,18.9,10,NA,2005,9,16
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-09-17",0,14.45,21.1,7.8,NA,2005,9,17
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-09-18",0,15.8,22.2,9.4,NA,2005,9,18
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-09-19",0,15,21.7,8.3,NA,2005,9,19
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-09-20",0,16.15,20.6,11.7,NA,2005,9,20
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-09-21",0,16.1,21.1,11.1,NA,2005,9,21
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-09-22",0,16.9,24.4,9.4,NA,2005,9,22
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-09-23",0,15.55,20,11.1,NA,2005,9,23
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-09-24",0,15.8,22.2,9.4,NA,2005,9,24
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-09-25",0,14.15,20,8.3,NA,2005,9,25
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-09-26",1,15,20.6,9.4,NA,2005,9,26
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-09-27",0,14.75,21.7,7.8,NA,2005,9,27
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-09-28",0,20.3,30,10.6,NA,2005,9,28
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-09-29",0,23.35,35,11.7,NA,2005,9,29
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2005-09-30",0,20.25,29.4,11.1,NA,2005,9,30
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-03-01",0,9.45,16.1,2.8,NA,2006,3,1
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-03-02",0.8,8.65,15.6,1.7,NA,2006,3,2
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-03-03",13,8.05,13.3,2.8,NA,2006,3,3
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-03-04",0,7.5,15,0,NA,2006,3,4
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-03-05",0,9.15,17.2,1.1,NA,2006,3,5
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-03-06",20.8,10.55,13.9,7.2,NA,2006,3,6
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-03-07",0,10.25,16.1,4.4,NA,2006,3,7
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-03-08",0,9.75,16.7,2.8,NA,2006,3,8
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-03-09",0.3,10.55,15,6.1,NA,2006,3,9
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-03-10",6.1,8.6,12.2,5,NA,2006,3,10
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-03-11",5.1,7.5,11.7,3.3,NA,2006,3,11
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-03-12",6.9,7.8,12.8,2.8,NA,2006,3,12
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-03-13",0,7.5,14.4,0.6,NA,2006,3,13
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-03-14",1.3,8.05,13.9,2.2,NA,2006,3,14
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-03-15",0,8.9,15.6,2.2,NA,2006,3,15
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-03-16",0,10,16.1,3.9,NA,2006,3,16
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-03-17",8.4,10.85,15,6.7,NA,2006,3,17
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-03-18",0,8.85,14.4,3.3,NA,2006,3,18
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-03-19",0,8.65,15.6,1.7,NA,2006,3,19
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-03-20",5.3,10,14.4,5.6,NA,2006,3,20
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-03-21",0.8,8.3,14.4,2.2,NA,2006,3,21
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-03-22",0,10.25,18.3,2.2,NA,2006,3,22
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-03-23",0,11.65,20,3.3,NA,2006,3,23
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-03-24",0,11.4,18.9,3.9,NA,2006,3,24
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-03-25",2.3,10.85,16.1,5.6,NA,2006,3,25
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-03-26",0,11.35,19.4,3.3,NA,2006,3,26
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-03-27",6.9,11.4,17.2,5.6,NA,2006,3,27
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-03-28",8.4,10.6,15.6,5.6,NA,2006,3,28
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-03-29",1.3,11.4,16.7,6.1,NA,2006,3,29
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-03-30",0,11.1,16.1,6.1,NA,2006,3,30
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-03-31",3.3,13.35,16.7,10,NA,2006,3,31
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-04-01",0,11.95,17.2,6.7,NA,2006,4,1
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-04-02",5.1,11.65,19.4,3.9,NA,2006,4,2
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-04-03",45.5,14.7,16.1,13.3,NA,2006,4,3
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-04-04",12.4,13.3,17.2,9.4,NA,2006,4,4
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-04-05",6.1,11.1,15,7.2,NA,2006,4,5
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-04-06",0,10.25,17.2,3.3,NA,2006,4,6
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-04-07",0,11.65,18.3,5,NA,2006,4,7
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-04-08",0.3,13.85,18.3,9.4,NA,2006,4,8
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-04-09",0,12.5,18.3,6.7,NA,2006,4,9
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-04-10",1.8,11.7,15.6,7.8,NA,2006,4,10
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-04-11",0,14.75,17.8,11.7,NA,2006,4,11
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-04-12",0,15.85,21.7,10,NA,2006,4,12
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-04-13",0,16.1,24.4,7.8,NA,2006,4,13
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-04-14",2.8,13.35,15.6,11.1,NA,2006,4,14
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-04-15",0,13.6,17.8,9.4,NA,2006,4,15
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-04-16",1,15,18.9,11.1,NA,2006,4,16
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-04-17",1.3,12.8,18.9,6.7,NA,2006,4,17
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-04-18",0,15.55,22.2,8.9,NA,2006,4,18
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-04-19",0,15.25,24.4,6.1,NA,2006,4,19
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-04-20",0,15.25,23.3,7.2,NA,2006,4,20
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-04-21",0,15.3,18.9,11.7,NA,2006,4,21
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-04-22",0.5,13.05,17.2,8.9,NA,2006,4,22
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-04-23",0,12.8,18.9,6.7,NA,2006,4,23
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-04-24",0,13.05,18.3,7.8,NA,2006,4,24
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-04-25",0.5,13.05,14.4,11.7,NA,2006,4,25
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-04-26",21.6,12.5,14.4,10.6,NA,2006,4,26
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-04-27",0,14.45,17.2,11.7,NA,2006,4,27
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-04-28",0,14.45,16.1,12.8,NA,2006,4,28
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-04-29",0,14.45,16.1,12.8,NA,2006,4,29
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-04-30",0,14.45,17.2,11.7,NA,2006,4,30
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-05-01",0,15.3,20,10.6,NA,2006,5,1
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-05-02",0,13.65,16.7,10.6,NA,2006,5,2
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-05-03",0,13.6,16.1,11.1,NA,2006,5,3
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-05-04",0,13.6,18.9,8.3,NA,2006,5,4
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-05-05",0,12.5,18.9,6.1,NA,2006,5,5
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-05-06",0,12.25,15.6,8.9,NA,2006,5,6
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-05-07",0,13.9,20.6,7.2,NA,2006,5,7
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-05-08",0,14.15,20,8.3,NA,2006,5,8
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-05-09",0,13.85,19.4,8.3,NA,2006,5,9
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-05-10",0,15.55,24.4,6.7,NA,2006,5,10
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-05-11",0,16.65,23.3,10,NA,2006,5,11
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-05-12",0,16.4,21.7,11.1,NA,2006,5,12
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-05-13",0,14.45,20,8.9,NA,2006,5,13
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-05-14",0,18.35,28.9,7.8,NA,2006,5,14
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-05-15",0,17.8,22.8,12.8,NA,2006,5,15
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-05-16",0,17.8,23.9,11.7,NA,2006,5,16
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-05-17",0,16.4,22.2,10.6,NA,2006,5,17
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-05-18",0,17.5,23.3,11.7,NA,2006,5,18
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-05-19",0,17.5,24.4,10.6,NA,2006,5,19
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-05-20",0,16.65,24.4,8.9,NA,2006,5,20
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-05-21",32.8,17.2,21.1,13.3,NA,2006,5,21
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-05-22",1.8,16.4,21.1,11.7,NA,2006,5,22
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-05-23",0,16.35,23.3,9.4,NA,2006,5,23
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-05-24",0,16.95,23.9,10,NA,2006,5,24
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-05-25",0,16.15,20.6,11.7,NA,2006,5,25
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-05-26",0,14.15,19.4,8.9,NA,2006,5,26
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-05-27",0,12.5,18.9,6.1,NA,2006,5,27
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-05-28",0,13.6,20,7.2,NA,2006,5,28
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-05-29",0,13.05,20,6.1,NA,2006,5,29
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-05-30",0,14.7,22.2,7.2,NA,2006,5,30
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-05-31",0,18.3,28.3,8.3,NA,2006,5,31
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-06-01",0,19.7,28.3,11.1,NA,2006,6,1
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-06-02",0,20.25,28.3,12.2,NA,2006,6,2
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-06-03",0,18.9,26.7,11.1,NA,2006,6,3
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-06-04",0,19.75,27.8,11.7,NA,2006,6,4
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-06-05",0,16.1,22.2,10,NA,2006,6,5
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-06-06",0,16.95,22.8,11.1,NA,2006,6,6
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-06-07",0,15.85,21.1,10.6,NA,2006,6,7
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-06-08",0,15,20,10,NA,2006,6,8
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-06-09",0,16.15,20.6,11.7,NA,2006,6,9
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-06-10",0,16.1,20,12.2,NA,2006,6,10
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-06-11",0,15.8,19.4,12.2,NA,2006,6,11
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-06-12",0,15.6,20.6,10.6,NA,2006,6,12
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-06-13",0,15.8,23.3,8.3,NA,2006,6,13
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-06-14",0,16.15,21.7,10.6,NA,2006,6,14
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-06-15",0,16.95,22.2,11.7,NA,2006,6,15
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-06-16",0,20.85,30.6,11.1,NA,2006,6,16
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-06-17",0,18.9,26.7,11.1,NA,2006,6,17
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-06-18",0,17.8,25.6,10,NA,2006,6,18
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-06-19",0,15,20.6,9.4,NA,2006,6,19
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-06-20",0,16.65,22.2,11.1,NA,2006,6,20
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-06-21",0,16.9,24.4,9.4,NA,2006,6,21
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-06-22",0,17.5,25,10,NA,2006,6,22
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-06-23",0,18.35,23.9,12.8,NA,2006,6,23
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-06-24",0,17.75,23.3,12.2,NA,2006,6,24
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-06-25",0,19.15,25,13.3,NA,2006,6,25
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-06-26",0,18.9,25,12.8,NA,2006,6,26
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-06-27",0,21.1,29.4,12.8,NA,2006,6,27
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-06-28",0,19.2,25.6,12.8,NA,2006,6,28
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-06-29",0,17.25,21.7,12.8,NA,2006,6,29
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-06-30",0,16.95,22.8,11.1,NA,2006,6,30
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-07-01",0,16.15,21.7,10.6,NA,2006,7,1
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-07-02",0,15.55,21.1,10,NA,2006,7,2
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-07-03",0,16.65,22.2,11.1,NA,2006,7,3
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-07-04",0,16.95,22.2,11.7,NA,2006,7,4
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-07-05",0,16.15,21.7,10.6,NA,2006,7,5
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-07-06",0,16.15,21.7,10.6,NA,2006,7,6
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-07-07",0,16.35,24.4,8.3,NA,2006,7,7
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-07-08",0,19.45,28.9,10,NA,2006,7,8
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-07-09",0,18.1,25.6,10.6,NA,2006,7,9
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-07-10",0,19.75,27.8,11.7,NA,2006,7,10
"USW00023273","SANTA MARIA PUBLIC AIRPORT, CA US","2006-07-11",0,16.4,21.7,11.1,NA,2006,7,11
